channel_id,video_url
UCKxWWqBQZYKTA01GkyQdMHA,https://www.youtube.com/watch?v=TQeipreR9Go
UCKxWWqBQZYKTA01GkyQdMHA,https://www.youtube.com/watch?v=YflymVyjHR8
UCKxWWqBQZYKTA01GkyQdMHA,https://www.youtube.com/watch?v=8j5eKcOEXPk
UCKxWWqBQZYKTA01GkyQdMHA,https://www.youtube.com/watch?v=ekQfyIIkSnk
UCKxWWqBQZYKTA01GkyQdMHA,https://www.youtube.com/watch?v=YZzgW4bOZ34
UCKxWWqBQZYKTA01GkyQdMHA,https://www.youtube.com/watch?v=z_qTekbyhV8
UCKxWWqBQZYKTA01GkyQdMHA,https://www.youtube.com/watch?v=ljplTZp1SN0
UCKxWWqBQZYKTA01GkyQdMHA,https://www.youtube.com/watch?v=mKzqTlpqmFA
UCKxWWqBQZYKTA01GkyQdMHA,https://www.youtube.com/watch?v=RnqzR1iZzD0
UCKxWWqBQZYKTA01GkyQdMHA,https://www.youtube.com/watch?v=hI_qArakeCg
UCKxWWqBQZYKTA01GkyQdMHA,https://www.youtube.com/watch?v=XgosLAofMWY
UCKxWWqBQZYKTA01GkyQdMHA,https://www.youtube.com/watch?v=v737hCAfdfc
UCKxWWqBQZYKTA01GkyQdMHA,https://www.youtube.com/watch?v=XJ-ZX-wr81k
UCKxWWqBQZYKTA01GkyQdMHA,https://www.youtube.com/watch?v=piyNs_L_7Qg
UCKxWWqBQZYKTA01GkyQdMHA,https://www.youtube.com/watch?v=RYxj21bQvHI
UCKxWWqBQZYKTA01GkyQdMHA,https://www.youtube.com/watch?v=ceq24h0ihk8
UCKxWWqBQZYKTA01GkyQdMHA,https://www.youtube.com/watch?v=lTtCSRaZkW0
UCKxWWqBQZYKTA01GkyQdMHA,https://www.youtube.com/watch?v=FUS8KKRC2hs
UCKxWWqBQZYKTA01GkyQdMHA,https://www.youtube.com/watch?v=g0vK0Gfnwyw
UC2sIhf108S02F0Qlb2a88eQ,https://www.youtube.com/watch?v=V4fYRC5sZYE
UC2sIhf108S02F0Qlb2a88eQ,https://www.youtube.com/watch?v=kakFchv-ylo
UC2sIhf108S02F0Qlb2a88eQ,https://www.youtube.com/watch?v=5glwOHR6nEA
UC2sIhf108S02F0Qlb2a88eQ,https://www.youtube.com/watch?v=7LVH5e6XDiE
UC2sIhf108S02F0Qlb2a88eQ,https://www.youtube.com/watch?v=ZenGgWgvINQ
UC2sIhf108S02F0Qlb2a88eQ,https://www.youtube.com/watch?v=jpdXGnhLfOc
UC2sIhf108S02F0Qlb2a88eQ,https://www.youtube.com/watch?v=-nJR2VqE7wg
UC2sIhf108S02F0Qlb2a88eQ,https://www.youtube.com/watch?v=DI3ydbq9b6M
UC2sIhf108S02F0Qlb2a88eQ,https://www.youtube.com/watch?v=61LsfgoRJFk
UC2sIhf108S02F0Qlb2a88eQ,https://www.youtube.com/watch?v=6cdUpi_MWiQ
UC2sIhf108S02F0Qlb2a88eQ,https://www.youtube.com/watch?v=kz6psLYLrb0
UC2sIhf108S02F0Qlb2a88eQ,https://www.youtube.com/watch?v=Y8EkK0HTJMk
